Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,3,f,3,Ground,3,e,2,45531.9525026519,9.53285241242905E-7,45546.2953027354,14.3428000834737,0.000891808465028909,11314.772214173,0,pQ23(3),Excited B(7)  3  3 F2f - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,f,4,Ground,3,e,2,45736.4410658668,2.15163567226202E-6,45750.7838659503,14.3428000834737,0.00201287801716055,25883.9148023695,0,qQ3(3),Excited C(2)  3  4 F3f - Ground X(0)  3  4 F3e
LinearMolecule,Excited,4,e,1,Ground,3,e,1,45375.2282416096,8.62536239503063E-7,45376.049151814,0.820910204465041,0.000756244259296311,7385.83313823738,0,rR1(3),Excited C(2)  4  3 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,2,Ground,3,e,1,45513.8310890461,0.0000265190811946051,45514.6519992506,0.820910204465041,0.0232510844144789,229168.185574894,0,rR1(3),Excited B(7)  4  3 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,3,Ground,3,e,1,45525.5880997327,0.0000179019046553904,45526.4090099371,0.820910204465041,0.0156958189187607,154821.619806881,0,tR31(3),Excited B(7)  4  5 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,4,Ground,3,e,1,45549.6816946258,1.03561656645426E-7,45550.5026048303,0.820910204465041,0.0000907995568585506,897.058367171665,0,sR21(3),Excited C(2)  4  4 F2e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,5,Ground,3,e,1,45757.9621507548,1.10492339911495E-7,45758.7830609592,0.820910204465041,0.0000968761588526717,970.281761499682,0,tR31(3),Excited C(2)  4  5 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,1,Ground,3,e,2,45361.7063517306,2.06998140047249E-6,45376.049151814,14.3428000834737,0.00193648957890808,18895.7548512905,0,pR13(3),Excited C(2)  4  3 F1e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,4,e,2,Ground,3,e,2,45500.3091991671,4.54662118395098E-6,45514.6519992506,14.3428000834737,0.00425341239295875,41885.2844365964,0,pR13(3),Excited B(7)  4  3 F1e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,4,e,3,Ground,3,e,2,45512.0662098537,0.0000113446792197752,45526.4090099371,14.3428000834737,0.010613067866279,104592.738041016,0,rR3(3),Excited B(7)  4  5 F3e - Ground X(0)  3  4 F3e
